Year,Month,Day,Temperature,Relative_Humidity,Mean_Sea_Level_Pressure,Total_Precipitation,Total_Cloud_Cover,High_Cloud_Cover,Medium_Cloud_Cover ,Low_Cloud_Cover,Sunshine_Duration ,Shortwave_Radiation,Wind_Speed_10,Wind _Direction_10,Wind_Speed_80,Wind_Direction_80,Wind_Speed_900,Wind_Direction_900,Wind_Gust
2005,10,1,55.3,86.12,1017.74,16.8,100,21.54,88.08,100,0,859.74,3.7,209.1,5.5,209.53,18.07,252.94,9.17
2005,10,2,52.69,89.75,1018.65,9.6,100,33.33,100,96.58,0,1236.21,3.79,306.84,5.71,301.41,12.01,264.95,7.41
2005,10,3,52.14,94.04,1022.26,9.7,100,34.12,78.38,100,0,1017.27,5.89,139.64,9.47,42.42,24.86,46.82,14.23
2005,10,4,55.16,93.79,1020.26,16.5,94.58,71.5,66.62,94.58,75.32,1254.01,4.12,286.71,5.89,203.19,16.16,55.86,8.03
2005,10,5,58.94,86.54,1019.29,3.4,86.5,34.5,41.88,77.25,187.66,2168.04,2.28,213.59,3.06,229.48,4.66,124.67,4.27
2005,10,6,58.81,88.08,1020.36,0,73.29,0,7.58,69.67,22.24,2164.48,2.37,246.93,3.55,241.41,3.49,268.73,3.21
2005,10,7,59.08,83.71,1019.57,0,48.25,0,0,48.25,353.98,3278.76,1.73,186.5,2.14,265.73,2.65,207.45,2.96
2005,10,8,59.51,78.33,1019.75,0,24.36,3.71,1.71,23.5,521.47,3990.76,1.82,191.14,2.38,198.1,3.46,252.46,3.42
2005,10,9,58.97,75.42,1023.26,0,13.33,0,0,13.33,551.1,4025.47,1.76,153.53,2.38,155.87,3.51,220.09,3.39
2005,10,10,57.75,76.62,1022.87,0,22.83,11.92,9.62,14.67,409.37,4006.78,2.38,103.91,2.46,109.55,5.31,97.37,4.07
2005,10,11,58.81,79.33,1019.06,0,27.62,0,0,27.62,495.04,3717.53,2.44,139.35,3.61,145.21,5.08,215.25,5.03
2005,10,12,57.67,72.62,1018.88,0,0.88,0,0,0.88,665.56,3867.94,2.52,109.95,2.83,113.2,3.61,132.15,4.65
2005,10,13,57.04,73.5,1019.79,0,54.33,0,0,54.33,246.45,2797.27,1.64,151.22,2.45,167.83,2.33,186.85,2.79
2005,10,14,59.01,73.08,1023.93,0,13.79,0,0,13.79,661.15,3792.29,3.05,84.72,3.33,75.61,6.33,56.97,6.47
2005,10,15,54.7,79.62,1025.83,0,26.61,6.79,0,24.88,453.08,3738.89,2.69,84.04,2.71,87.56,6.69,82.96,4.4
2005,10,16,55.16,79.67,1023.68,0,28.42,0,0,28.42,463.02,3600.94,2.36,96.27,2.48,104.89,3.01,137.23,3.78
2005,10,17,51.24,80.17,1021.18,0,24.21,0.29,0,24.21,461.15,3588.48,4.29,77.67,2.81,74.08,6.36,74.63,6.21
2005,10,18,48.72,77.33,1019.54,0,23.19,33.83,17.83,0.38,553.07,3619.63,3.68,87.98,3.23,97.65,4.86,138.87,5.33
2005,10,19,55.03,88.29,1017.21,6.4,93.62,71.21,78.96,76.54,70.85,1719.48,2.08,167.08,2.51,192.12,5.02,202.57,3.6
2005,10,20,61.05,83.04,1015.82,0,70.46,45.83,12.92,56.25,298.64,2949.46,2,182.48,2.88,176.75,7.16,235.73,5.04
2005,10,21,59.53,82.54,1010.54,1.1,98.96,68,91.5,74.17,12.13,1333.22,4.58,188.27,7.23,198.48,16.77,235.14,12.98
2005,10,22,60.85,82.08,1009.7,2.4,95.67,27.83,85.79,79.29,30,1599.33,6.27,213.34,11.01,224.48,22.91,243.93,17.31
2005,10,23,58.64,88.33,1015.56,10.2,82.17,44.42,70.79,74,0,1173.02,4.8,240.42,7.02,243.85,18.65,264.53,10.49
2005,10,24,58.32,82.38,1021.89,0,54.14,28.17,21.21,36.62,486.19,2803.5,3.09,204.22,4.61,209.51,9.78,247.38,6.24
2005,10,25,55.8,75.42,1018.31,0,37.12,54.5,27.88,0.04,273.17,3066.05,6.71,199.44,11.42,215.28,28.5,247.82,16.31
2005,10,26,56.64,78.67,1021.95,0,3.45,11.5,0,0.04,602.28,3102.54,3.51,197.92,7.34,202.07,18.69,239.52,9.62
2005,10,27,59.4,78.71,1021.18,0,14.17,0,0,14.17,503.39,3066.94,1.78,109.55,2.29,106.31,3.08,131.73,3.42
2005,10,28,59.15,74.21,1020.04,0,1.79,0,0,1.79,592.95,3061.6,2.48,129.37,3.3,127.04,4.21,145.03,5.05
2005,10,29,59.88,64.67,1020,0,0.83,0,0,0.83,613.19,2954.8,2.63,119.38,3.56,116.69,4.02,170.21,4.93
2005,10,30,59.13,67.17,1018.07,0,0,0,0,0,610.05,2938.78,2.63,124.29,3.24,131.09,4.91,160.12,4.98
2005,10,31,60.53,64.5,1014.8,0,25.27,9.17,24.29,22.83,575.7,2905.85,3.19,117.5,4.28,119.41,10.06,163.64,6.39
2005,11,1,59.78,83,1018.53,10.1,65.75,40.54,58,65.75,152.43,1352.8,2.9,234.94,4.84,241.01,13.21,260.73,6.29
2005,11,2,56.22,76.08,1019.7,0,86.96,57.38,59,55.62,100.21,2210.76,2.94,139.44,4.07,141.28,7.27,210.15,6.46
2005,11,3,61.46,65.83,1017.36,0.3,40.38,29.5,29.29,31.54,544.48,2756.33,2.88,176.84,4.49,191.94,13.11,240.97,8.13
2005,11,4,58.89,81.75,1017.79,3.2,96.12,99.04,89.83,71.29,0,1839.63,4.35,204.46,6.8,223.67,14.82,257.96,8.89
2005,11,5,52.87,82.17,1025.75,7.4,88.33,50.75,47.46,84.88,0,1652.73,5.38,271.06,6.94,275.22,13.12,286.14,7.91
2005,11,6,47.31,80.75,1027.35,0,26.21,12.79,0.46,22.38,361.35,2569.43,1.85,117.02,2.32,112.63,4.4,121.36,3.67
2005,11,7,49.11,76.17,1025.58,0,49.69,7.25,0.38,49,283.85,2566.76,2.67,188.42,3.48,189.32,7.84,240.94,5.59
2005,11,8,50.22,72.5,1024,0,9.16,21.29,6.38,0,550.02,2640.63,2.77,109.13,3.34,112.53,6.41,147.75,4.83
2005,11,9,50.19,76.17,1023.8,0,14.44,43.29,1.21,1.62,503.38,2599.69,3.09,215.81,4.37,223.1,7.69,264.99,5.87
2005,11,10,50.92,95.58,1032.61,0.4,99.71,0.62,0.46,99.71,0,534.89,2.83,300.54,3.37,304.8,4.46,319.41,3.32
2005,11,11,48.97,91.25,1030.27,0,71.75,1.17,0,71.75,48.2,1591.32,1.33,208.67,1.79,210.5,4.28,210.57,2.66
2005,11,12,50.38,79.04,1018.97,0,73.34,24.67,27.08,63.71,232.85,2370.07,2.34,139.05,3.9,140.93,12.82,211.12,7.66
2005,11,13,49.2,78.88,1018,0,11.74,15.04,8.83,2.62,508.5,2476.87,3.16,66.65,3.98,62.83,12.67,69.41,6.51
2005,11,14,43.28,86.54,1022.28,0,23.49,0.25,0,23.42,407.07,2328.24,2.51,66.46,3.1,79.59,7.08,86.36,5.19
2005,11,15,44.5,82.29,1015.09,0,71.95,24.79,24.33,47.46,329.05,2295.31,3.42,219.24,4.92,221.33,17.77,256.19,8.24
2005,11,16,44.83,88.5,1005.22,0.9,98.71,37.17,59.75,65.62,12.13,1099.15,6.83,256.12,8.21,257.14,23.7,269.76,13.25
2005,11,17,40.04,82.21,1013.94,0,21.21,0.12,1.12,20.29,384.88,1365.26,4.39,279.47,5.21,286.27,9.27,295.72,5.5
2005,11,18,37.94,82.04,1020.63,0.3,40.79,0,0,40.79,196.57,1264.69,3.67,264.09,4.32,255.57,8.02,260.63,4.76
2005,11,19,34.54,84.58,1028.04,0,39.83,0,0,39.83,231.81,1891.25,2.6,57.64,3.34,52.83,8.25,65.71,7.16
2005,11,20,35.79,68.21,1031.64,0,31.03,19.96,28.96,23.42,448.16,2244.58,1.51,202.39,1.94,202.19,4.11,127.92,3.09
2005,11,21,39.71,68.79,1029.72,0,43.29,0,1.08,43.17,420.86,2170.71,2.54,185.58,3.34,172.64,7.42,170.96,5.11
2005,11,22,35.87,78.75,1031.11,0,48.67,0,0,48.67,432.5,1955.33,12.31,63.96,15.89,66.29,30.25,76.02,21.14
2005,11,23,34.91,79.75,1030.05,0.4,91.62,0,3.54,91.62,0,1181.03,12.19,58.21,13.07,55.16,26.7,67.74,22.39
2005,11,24,31.65,69.38,1021.47,0,62.83,29.04,25.92,57.62,207.78,1917.95,4.86,155.52,4.12,157.88,9.36,174.43,10.68
2005,11,25,31.86,85.46,999.32,4.3,50.71,36.58,48.75,48.5,333.3,1897.48,14.32,235.58,17.5,233.87,28.63,250.41,22.37
2005,11,26,31.34,76.17,997.29,0,18,0,0.29,17.88,530.86,2080.82,5.54,187.47,9.19,201.29,14.21,231.68,12.41
2005,11,27,32.6,86.38,998.19,0.1,74.46,3.21,59.42,52.5,6.38,1628.7,8.88,205.85,11.46,217.75,20.85,246.29,15.45
2005,11,28,36.34,91.83,1002.5,6.9,100,19.46,98.58,98.71,0,1170.35,10.56,222.22,12.53,217.13,25.06,245.81,18.5
2005,11,29,36.61,96.12,1007.06,9,100,42.75,79.67,100,0,1065.33,2.41,190.85,3.5,173.81,5.79,257.48,4.04
2005,11,30,36.73,91.5,1014.89,0,100,0,0,100,0,864.19,2.34,261.46,2.29,259.82,5.02,264.39,2.53
2005,12,1,32.22,90.38,1013.43,0,62.62,0.08,0,62.62,162.76,1684.77,2.87,123.51,2.85,130.43,5.12,141.67,5.19
2005,12,2,33.99,86.88,1003.4,0,63.93,50.96,51.04,56.88,163.87,1343.9,4.52,130.3,5.75,125.61,8.38,153.03,6.65
2005,12,3,40.97,92.54,1002.86,1.9,70.54,20.08,40.67,63.92,174.66,1265.58,8.63,192.09,11.68,196.96,21.41,224.79,17.26
2005,12,4,44.36,92.12,1003.76,7,99.5,35.62,76.67,99.5,0,1080.46,10.05,207.44,12.52,211.31,27.37,228.34,24.1
2005,12,5,41.77,92.62,1002.11,1,68.71,0.29,27.46,68.71,182.98,751.16,8.42,220.88,10.61,219.59,20.18,245.41,16.86
2005,12,6,39.64,87.33,1007.12,0,78.5,0,9.29,77.88,281.67,1335.89,5.04,213.18,6.36,211.51,12.63,250.21,9.67
2005,12,7,39.33,89.33,1016.78,2.3,99,2.54,39.5,99,0,1027.06,7.02,245.47,7.73,246.56,20.91,269.78,11.88
2005,12,8,37.69,93.83,1018.35,2.4,100,38.29,57.75,93.17,0,744.04,4.66,186.87,5.48,186.47,19.28,241.36,11.32
2005,12,9,39.48,91.21,1029.1,0.9,80.33,0,25.25,80.33,8.59,1142.76,5.92,78.93,8.09,106.55,16.24,127.74,11.23
2005,12,10,33.62,89.96,1037.33,0,65.5,4.42,1.29,65.5,142.17,1540.59,6.32,58.91,4.96,56.82,20.4,75.84,12.68
2005,12,11,30.89,87.96,1036.1,0,36.79,4.79,12.58,36.79,321.07,1755.08,4.41,57.15,5.3,67.04,29.95,76.99,11.55
2005,12,12,30.84,87.58,1030.08,0,9.21,2.08,0,9.21,513.96,1780.89,4.42,43.84,6.07,51.85,32.21,73.78,11.59
2005,12,13,35.11,95.5,1030.88,0.1,100,5.29,7.46,100,0,593.63,6.1,35.95,5.47,36.49,13.72,66.62,11.45
2005,12,14,34.39,89.54,1028.19,0.8,100,0.17,9.54,100,0,1134.75,3.15,174.65,3.42,150.91,4.9,110.3,6.06
2005,12,15,35.8,90.12,1024.09,0,100,2.17,13.67,100,0,1041.3,4.59,252.34,4.27,234.74,13.41,198.71,6.97
2005,12,16,37.7,94.54,1013.25,15.5,100,57.58,64.62,100,0,342.65,17.15,249.84,22.35,250.48,51.91,263.51,28.55
2005,12,17,35.41,89.54,1011.8,6,91.15,43.67,48.38,88.92,0,991.46,25.39,277.09,30.93,278.72,41.45,283.86,28.96
2005,12,18,33.11,90.67,1023.07,1.3,96.08,0,0.08,96.08,0,1435.57,10.24,263.15,10.3,265.34,21.71,285.08,12.96
2005,12,19,31.19,88.88,1027.54,1,68.9,11.75,43.29,51.62,13.4,1405.31,6.75,227.41,6.89,223.17,22.05,264.31,10.95
2005,12,20,35.58,89.67,1031.6,0,100,31,28.62,100,0,1602.89,2.58,253.57,1.77,223.73,4.69,310.34,2.35
2005,12,21,31.64,91.29,1034.26,0,100,0,0,100,0,1293.17,1.61,137.55,2.06,154.72,3.67,147.63,3.22
2005,12,22,32.34,88.67,1034.02,0,99.62,28.79,70.92,83.58,0,1457.82,3.51,244.82,3.26,234.02,6.52,325.33,3.02
2005,12,23,39.32,91.21,1029.55,0,100,0.67,6.04,100,0,1138.31,2.47,221.55,2.1,211.48,5.32,196.68,3.28
2005,12,24,37.45,91.33,1026.64,0,100,33.46,40.33,100,0,989.68,1.33,229.39,1.86,223.77,2.16,155.41,2.19
2005,12,25,35.42,93.71,1021.99,0,100,2.46,11.83,100,0,712,2.02,150.76,2.5,104.42,5.72,40.7,3.9
2005,12,26,35.17,92.71,1015.43,0.8,97.58,0,23.54,97.58,33.19,890,3.61,283.83,3.98,300.95,6.06,306.92,4.05
2005,12,27,32.65,89.79,1006.13,1.1,99.25,0,69.08,99.25,0,1274.48,3.86,204.82,4.67,195.91,6.18,224.75,6.64
2005,12,28,26.19,88.5,1009.1,0.8,67.21,0,57.75,65.79,170.7,1189.93,7.02,260.73,6.4,263.17,12.88,275.25,8.92
2005,12,29,27.76,89.21,1017,2,93.08,0,21.12,93.08,0,1353.69,8.64,269.42,7.53,276.06,15.22,284.47,9.97
2005,12,30,21.42,86.96,1018.78,0.7,34.27,31.71,31.67,23.83,424.61,1852.98,4.39,148.12,5.35,145.81,7.9,184.26,7.6
2005,12,31,37.3,98.54,1005.85,10,100,64.21,61.33,100,0,600.75,8.25,209.84,11.09,210.05,32.22,244.59,20.76
2006,1,1,39.57,94.54,1005.44,3.5,86.25,11.92,63.83,74.21,195.32,1314.53,7.6,204.78,10.77,203.97,23.6,242.78,16.4
2006,1,2,38.38,93.08,1015.81,0.2,94.58,0,2.46,94.58,31.14,1098.26,4.18,86.48,5.52,79.13,7.89,110.4,6.76
2006,1,3,36.19,92.25,1026.82,0,100,0,0,100,0,843.72,3.07,212.59,4.55,184.56,5.23,40.45,5.17
2006,1,4,33.8,91,1026.22,0,95.38,0,0,95.38,61.57,1151.66,7.2,52.63,7.36,49.61,15.53,69.12,12.6
2006,1,5,32.13,88.38,1018.81,0,100,0,0,100,0,1521.01,5.2,76.82,2.62,120.51,9.03,98.74,7.01
2006,1,6,29.48,89.67,1020.09,0,60.79,0,0,60.79,229.11,1747.96,1.89,105.07,2.01,125.8,3.76,110.57,4.07
2006,1,7,29.76,88.58,1024.37,0,47.76,10.5,15.38,47.21,348.11,1909.94,2.49,103.8,2.91,115.82,2.33,113.48,3.84
2006,1,8,30.7,87.21,1026.03,0,39.31,6.62,5.62,33.88,430.23,1979.36,2.75,110.31,3.34,123.09,2.55,154.36,4.29
2006,1,9,30.92,89.83,1028.46,0,39.17,0.08,0.08,39.17,418.91,1923.29,1.95,122.39,2.78,140.59,2.15,236.98,3.39
2006,1,10,30.89,88.25,1031.33,0,52.29,0,0,52.29,355.64,1927.74,1.91,165.12,3.06,152.73,3.68,219.85,3.04
2006,1,11,30.23,91.04,1031.33,0,54.43,6.38,0.38,54.42,361.35,1971.35,2.72,177.12,4.28,165.98,3.49,250.53,4.4
2006,1,12,36.39,86,1031.77,0,72.92,68,68.08,39.62,200.11,1839.63,2.59,102.06,3.35,106.11,7.14,134.2,4.52
2006,1,13,32.75,89.29,1030.56,0,41.36,10.71,4.5,40.21,411.91,2055.9,2.86,124.33,3.78,136,6.57,211.39,4.89
2006,1,14,30.11,85.96,1030.27,0,3.96,0,0,3.96,533.16,2088.83,2.09,121.09,3.41,133.8,2.39,149.33,3.97
2006,1,15,29.97,88.71,1025.61,0,36.75,0,0,36.75,513.42,2093.28,2.76,140.73,4.11,136.96,6.5,255.05,5.38
2006,1,16,30.88,87.17,1023.58,0.1,56.08,0,0.21,56.08,289.2,1584.2,3.43,147.51,5.17,148.26,5.83,235.85,6.92
2006,1,17,38.89,95.33,1015.95,8.2,100,63.12,95.75,100,0,985.23,9.09,198.13,12.06,197.86,27.61,241.49,16.67
2006,1,18,40.23,96.62,1013.47,10.8,100,61.38,76.04,100,0,682.63,10.44,256.65,12.58,258.53,34.51,273.65,16.22
2006,1,19,39.11,93,1023.71,0.1,96.96,0,1.04,96.96,42.77,1257.57,2.17,176.48,2.64,166.17,3.57,238.07,3.34
2006,1,20,36.79,93.58,1024.38,0,87.5,15.88,17.33,75.67,148.09,2111.08,5.81,219.44,7.6,210.18,14.95,266.68,10.59
2006,1,21,40.23,92.12,1024.47,2,83.29,15.75,12.96,82.67,236.87,1413.32,8.87,263.07,11.73,268.19,25.61,281.5,12.96
2006,1,22,37.86,93,1030.87,0.6,80.12,0,0,80.12,202.52,1270.92,4.88,130.66,5.76,130.11,10.12,105.01,8.93
2006,1,23,28.67,86.46,1034.62,0,54.17,0,0,54.17,330.3,2192.96,7.2,65.83,6.25,58.92,25.74,80.06,15.23
2006,1,24,25.26,81.12,1033.56,0,11.95,0.79,0,11.71,529.85,2395.88,3.02,100.27,3.17,123.32,20.26,147.47,6.62
2006,1,25,32.75,88.33,1023.5,0,55.95,47.67,32.96,35.33,110.9,2006.06,5.75,202.17,7.34,209.38,15.25,267.65,10.88
2006,1,26,34.42,88.38,1014.06,0,100,0,57.83,100,0,1909.94,4.95,164.51,4.81,159.27,9.6,175.74,7.97
2006,1,27,31.69,87,1019.3,0,81.71,0,38.08,76.92,95.74,1984.7,3.53,59.67,2.54,52.86,4.92,78.47,5.56
2006,1,28,32.11,91.83,1020.8,0,73.1,34.29,48.54,42.75,99.26,2148.46,4.58,72.35,3.25,79.39,12.49,93.88,7.09
2006,1,29,35.23,93.04,1022.45,0,58.95,29.54,26.83,52.46,408.51,2508.91,4.7,67.98,3.29,74.81,10.95,93.48,6.6
2006,1,30,34.57,92.21,1025.08,0,96.46,0.04,0,96.46,50.43,2037.21,3.45,69.04,2.85,80.14,9.36,77.92,5.81
2006,1,31,35.53,90.71,1024.84,0,79.54,1.58,0,79.54,73.77,2245.47,2.5,71,1.97,83.52,14.58,77.94,4.53
2006,2,1,35.88,89.54,1023.94,0,60.22,7.62,0,60.21,316.92,2457.29,2.03,212.08,2.73,208.88,3.25,157.49,3.01
2006,2,2,34.49,89.46,1020.76,0,64.46,3.17,0.21,64.46,273.15,2432.37,2.2,128.71,2.68,123.15,4.11,191.21,3.07
2006,2,3,32.01,87.67,1018.47,0,55.73,1.79,0.29,55.71,324.75,2567.65,2.68,72.04,2.88,86.98,5.24,50.64,5.11
2006,2,4,28.95,88.92,1022.42,0,58.17,0.46,0,58.17,276.27,2613.93,4.58,55.15,4.01,57.16,9.35,59.78,9.09
2006,2,5,29.18,89.83,1027.83,0,94.38,3.71,0.75,94.38,30,2216.1,4.32,93.87,3.73,108.02,12.71,150.08,9.58
2006,2,6,34,85.67,1028.35,0,90.46,0.96,3.58,90.46,124.47,2396.77,3.18,240.91,3.66,236.94,5.58,300.18,2.77
2006,2,7,35.96,92.62,1025.75,0,100,32.54,60.5,100,0,1250.45,8.59,243.63,7.67,235.85,24.07,273.44,12.66
2006,2,8,35.29,93.83,1014.35,3.9,100,31.71,56.42,100,0,1233.54,14.01,245.47,16.85,240.33,37.71,263.3,20.54
2006,2,9,36.29,91.71,1012.55,5.7,92.46,0,0,92.46,7.66,1230.87,21.54,271.32,26.15,273.09,35.85,278.97,24.76
2006,2,10,34.3,89.96,1019.77,4.9,99.58,0,4.46,99.58,0,2046.11,13.07,273.44,11.74,280.22,26.99,293.6,14.29
2006,2,11,33.68,90.29,1025.24,0,53,0,0,53,394.56,2352.27,4.28,118.5,3.77,111.16,6.77,103.94,6.93
2006,2,12,28.88,88.96,1028.65,0,84.12,0.12,16.46,68.38,47.33,2663.77,1.65,161.22,2.41,177.66,2.54,111.29,3.26
2006,2,13,28.2,88.29,1024.96,0,50.08,0,4.92,45.58,355.65,3131.02,3.18,154.65,4.51,155.87,4.18,250.4,5.14
2006,2,14,37.24,92.29,1022.32,0,100,41.04,38.83,74.75,0,2180.5,3.68,165.65,5.09,167.38,13.05,252.11,6.81
2006,2,15,40.67,97.25,1012.99,6.2,100,72.79,89.75,98.42,0,1186.37,10.99,214.68,16.19,231.05,32.89,250.78,21.06
2006,2,16,42.73,97.42,998.05,11.2,94.5,41.04,63.79,91.33,49.22,1626.92,12.7,228.95,17.2,232.51,33.89,245.43,25.16
2006,2,17,40.8,94.83,1000.05,10.6,94.96,15.92,72.67,94.96,0,1557.5,14.12,230.85,18.06,232.95,32.39,247.51,24.03
2006,2,18,40.45,94.08,1003.24,4.9,88.83,42.38,72,84.58,74.68,2371.85,10.22,197.91,14.23,205.4,27.68,230.31,23.85
2006,2,19,38.26,90.67,1002.76,0.1,85.73,42.42,70,61.54,162.45,3067.83,6.29,151.28,8.31,155.75,16.15,179.4,11.75
2006,2,20,40.11,92.33,1004.43,0.8,75.98,8.38,51.83,75.88,199.12,3025.11,3.53,169.12,4.89,166.58,6.64,212.65,7.24
2006,2,21,35.06,91.96,1012.1,0,65.17,0,0,65.17,353.9,3346.4,2.82,111.51,3.79,113.41,4.76,119.56,4.43
2006,2,22,33.81,95.42,1018.39,0,100,2.79,1.21,100,0,1690.11,4.73,65.95,4.78,74.37,9.51,63.92,8.75
2006,2,23,34.59,93.21,1018.58,0.2,100,0,0,100,0,1717.7,3.89,55.62,2.96,52.47,2.98,46.71,4.93
2006,2,24,34.79,90,1011.59,0,100,60.79,74.62,100,0,2209.87,5.56,63.42,3.45,70.74,4,75.17,7.2
2006,2,25,36.92,88.96,1009.42,0.7,100,59.62,78.33,100,0,2613.93,2.1,49.28,1.07,224.77,2.53,244.45,2.41
2006,2,26,33.77,89.92,1013.98,0.3,100,21.21,21.92,100,0,3171.07,6.7,33.46,7.26,25.29,7.71,38.04,8.75
2006,2,27,28.5,83.5,1017.67,0.2,57,2.42,2.62,55.67,330.51,3443.41,6.08,74.83,5.66,84.5,6.3,92.26,10.73
2006,2,28,30.12,90.88,1010.33,5.1,97.08,9.17,91.58,90.46,0,2308.66,11.61,218.94,12.2,214.46,23.17,254.93,17.62
2006,3,1,29.86,86.25,1009.36,3.2,69.5,0,30.96,69.5,149.85,2125.32,18.85,259.39,23.89,262.39,31.78,267.11,22.44
2006,3,2,26.23,84.83,1009,1.7,69.08,4.33,49.96,59.08,105.99,2803.5,10.83,219.5,13.84,232.84,23.44,250.75,17.05
2006,3,3,36.43,96.88,1000.41,13.4,97.75,33.54,90.54,95.5,30.64,2600.58,13.63,192.85,15.45,196.51,30.35,219.78,29.04
2006,3,4,37.03,95.75,996.2,28,100,80.17,88.25,100,0,833.04,15.68,168.8,19.58,168.5,27.17,177.19,23.07
2006,3,5,32.92,88.75,1004.9,7.8,80.88,41.38,58,70.04,254.13,2808.84,6.84,180.59,7.78,189.8,12.65,194.16,10.67
2006,3,6,32.65,91.21,1016.78,3.1,98.42,0,23.42,98.42,16.6,3553.77,8.24,253.77,7.12,254.99,20.09,282.27,11.54
2006,3,7,32.26,89.62,1023.36,1.1,89.04,19.71,29.75,63.54,25.53,3314.36,7.15,246.53,6.26,249.47,17.43,283.27,9.41
2006,3,8,33.27,96.29,1012.5,18.2,100,90.96,100,93.83,0,1116.06,7.4,179.21,9.84,177.36,28.38,237.83,16.86
2006,3,9,40.54,99.92,1006.32,10.1,100,31.88,48.42,100,0,1854.76,21.8,245.03,30.9,247.5,55.08,255.32,31.28
2006,3,10,40.34,93.42,1005.7,6.6,92.88,0,53.25,89.25,93.83,2285.52,17.98,244.94,23.04,247.59,38.66,255.14,26.29
2006,3,11,38.38,92,1009.91,2.4,100,0,8.12,100,0,2569.43,8.7,265.83,9.97,267.12,20.01,283.16,12.3
2006,3,12,28.36,83.67,1025.09,1.7,89.92,0,0.62,89.92,116.28,2479.54,11.47,125.22,13.01,136.46,17.01,124.58,16.96
2006,3,13,28.18,84.46,1028.66,0.2,62.08,0,0,62.08,303.1,4399.27,12.71,71.2,10.84,75.47,20.09,73.52,20.65
2006,3,14,27.06,85.79,1025.1,0,59.62,0,0.5,59.62,334.16,4656.48,5.92,80.82,4.72,85.44,12.57,76.48,11.59
2006,3,15,29.77,88.08,1020.49,0,74.33,0,25.08,55.04,118.44,4492.72,4.12,81.77,3.16,110.64,6.63,59.37,5.31
2006,3,16,32.15,87.92,1020.4,0,69.17,0,8.79,66.96,187.44,4215.04,3.54,83.13,2.53,108.16,4.05,60.83,4.87
2006,3,17,31.94,87.25,1021.12,0,58.25,0,0,58.25,338.51,4650.25,3.76,89.85,3.13,111.29,4.48,71.17,5.38
2006,3,18,32.82,88.46,1016.99,0,58.69,1.08,0,58.67,353.99,4705.43,4.9,81.72,3.38,94.97,5.3,67.07,7.06
2006,3,19,34.91,86.92,1013.38,0,51.38,11.83,6.58,51.38,417.99,4920.81,2.93,104.31,3.18,125.61,3.9,90.24,4.99
2006,3,20,38.25,90.58,1011.25,0.4,97.54,0,22.96,97.54,15.88,2497.34,2.9,160.89,4.79,154.66,5.72,244.83,5.52
2006,3,21,46.23,90.92,1007.37,0.6,82.83,8.79,26.75,80.25,117.99,3479.01,3.86,183.99,5.39,183.45,12.89,242.82,8.83
2006,3,22,44.77,94,1007.55,0.2,100,24.38,55.58,100,0,1982.03,3.06,107.6,3.96,120.13,11.48,193.43,6.17
2006,3,23,42.7,88.75,1009.67,4,82.08,28.62,32.96,82.08,97.55,3640.1,3.35,90.24,2.9,92.35,4.24,101.65,4.82
2006,3,24,39.67,91.54,1006.6,1,96.17,39.75,56.71,95.12,36.83,2801.72,4.08,143.72,5.27,135.9,10.91,184.13,9.19
2006,3,25,46.77,93.62,1012.02,2.5,95.79,41.04,59.67,85.08,56.81,2739.42,8.85,215.06,13.53,222.91,33.33,245.9,19.09
2006,3,26,54.02,88.83,1015.42,3.1,93.59,72.75,76.46,66.08,90.51,3586.7,6.4,195.68,8.25,200.55,29.21,243.96,13.12
2006,3,27,56.86,86.92,1010.95,1.3,83.62,66.75,82.12,40.71,134.04,3853.7,7.23,202.68,11.14,210.39,27.77,250.52,16.88
2006,3,28,49.64,90.21,1009.95,5.8,98.67,43.62,92,97.75,0,1982.03,11.44,243.36,16.65,246.39,28.64,254.36,19.65
2006,3,29,46.09,85.71,1014.56,1.2,63.54,0.62,32.58,61.25,305.7,2508.02,12.67,244.54,18.34,252.38,32.55,256.68,20.87
2006,3,30,46.84,87.92,1015.07,2.8,97.42,68.38,72.33,97.42,0,1914.39,7.56,188.68,10.22,194.3,32.46,242.44,19.73
2006,3,31,54.46,82.96,1014.56,2.9,68.61,13.42,50.83,42.88,325.53,4973.32,13.94,244.12,19.73,250.23,35.71,257.35,23.94
2006,4,1,53.64,79.67,1014.87,0.2,82.54,52.25,77.67,50.29,101.46,4263.99,7.04,207.31,10.31,223.28,20.81,254.59,12.89
2006,4,2,52.47,83.25,1016.43,1.2,82.25,1.96,33.42,82.25,130.85,2909.41,10.68,237.82,15.34,246.28,26.46,254.72,18.11
2006,4,3,48.21,81.92,1020.97,0.7,44.21,0,0,44.21,464.86,3670.36,13.58,261.93,18.54,264.63,28.15,267.88,19.53
2006,4,4,48.98,72.42,1017.09,0,76.62,35.92,36.08,50.88,227.23,4491.83,3.21,201.97,4.76,210.18,8.11,245.94,7.73
2006,4,5,39.02,94.88,1009.1,29.6,100,87.67,96.88,96.33,0,995.91,5.66,38.95,6.64,40.08,12.73,63.03,10.65
2006,4,6,38.44,76.5,1015.95,0,61.62,0,0,61.62,233.45,5379.16,5.21,91.4,5.94,51.73,13.22,60.64,9.72
2006,4,7,43.44,69.38,1016.97,0,0.08,0,0,0.08,792.79,6281.62,2.16,135.29,2.63,150.87,3.07,113.33,3.88
